sub_id,user_id,form_id,task_id,project_id,modified,campaign_id,campaign_name,how_frequently_do_you_or_your_family_have_enough_clean_water_for_home_use?,lat,lon
"""4973777093918720""","""5645370400964608""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-02-25 00:02:18.731000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,very_frequently,7.1383787,125.6513997
"""4973835604459520""","""6161558289776640""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-01-28 10:34:20.309000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,very_frequently,7.0914912,125.5844118
"""4974311213367296""","""4908060516548608""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-02-24 20:34:19.341000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,very_frequently,6.5071707,124.7000663
"""4974339881435136""","""6598027991056384""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-01-14 22:12:18.532000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,frequently,7.1300947,125.6196944
"""4974369139851264""","""5369710293024768""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-03-12 00:56:23.102000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,very_frequently,7.0799869,125.5049651
"""4974835727859712""","""5433096537112576""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-01-27 16:15:22.054000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,very_frequently,7.0554881,125.5102864
"""4974838763487232""","""6183469052854272""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-03-25 14:11:23.412000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,infrequently,6.1249752,125.1367022
"""4975076321525760""","""5207451945140224""","""4669132333121536""","""6327412847542272""","""5897368358617088""",2019-02-22 00:52:24.869000+00:00,"""5136112668377088""",mg_tl-ph_water-&-sanitation-1,frequently,7.0263811,125.0894978
"""4975247578103808""","""6440497952325632""","""4669132333121536""","""4879806200020992""","""5897368358617088""",2019-03-09 00:32:20.553000+00:00,"""4872573298933760""",ls_tl-ph_water-&-sanitation-1,frequently,8.0014413,124.2549986
"""4975363241279488""","""6720166995951616""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-01-15 02:29:17.787000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,frequently,7.1564391,125.6540682
"""4975481583566848""","""5794041503416320""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-01-28 00:46:27.007000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,very_frequently,7.0923794,125.5007532
"""4975505562402816""","""5979826949193728""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-01-15 17:28:21.363000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,very_frequently,7.1302628,125.6285286
"""4975597501546496""","""6242423514595328""","""4669132333121536""","""4945879037378560""","""5897368358617088""",2019-01-15 15:47:19.338000+00:00,"""6491054415020032""",ii_tl-ph_water-&-sanitation-1,very_frequently,10.7634871,122.5805075
"""4975709618438144""","""5991780417798144""","""4669132333121536""","""6327412847542272""","""5897368358617088""",2019-03-22 00:59:20.227000+00:00,"""5136112668377088""",mg_tl-ph_water-&-sanitation-1,very_frequently,7.2187672,124.2417194
"""4975815533002752""","""5892685148717056""","""4669132333121536""","""4912372823097344""","""5897368358617088""",2019-03-25 16:11:24.630000+00:00,"""6567017563815936""",su-ph-tl_tl-ph_water-&-sanitation-1,frequently,6.9220885,122.0928647
"""4975991296360448""","""6243959487594496""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-01-14 18:57:22.012000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,frequently,7.0875449,125.6179208
"""4976194900459520""","""6674141824417792""","""4669132333121536""","""4945879037378560""","""5897368358617088""",2019-02-11 17:15:19.110000+00:00,"""6491054415020032""",ii_tl-ph_water-&-sanitation-1,frequently,10.7252615,122.5372149
"""4976859429208064""","""6656442394214400""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-01-28 09:50:19.061000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,very_frequently,7.0899372,125.6056371
"""4977260157206528""","""6754673646108672""","""4669132333121536""","""6327412847542272""","""5897368358617088""",2019-01-25 01:03:26.191000+00:00,"""5136112668377088""",mg_tl-ph_water-&-sanitation-1,frequently,7.0987359,125.6275832
"""4977417338748928""","""5973359097544704""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-01-27 16:04:25.938000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,very_frequently,7.0465367,125.5024423
"""4977617197334528""","""6350940749692928""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-02-25 04:19:19.166000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,very_frequently,6.1874975,125.1380542
"""4977762999730176""","""6753643560697856""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-02-12 00:09:19.954000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,very_frequently,7.093382,125.6285022
"""4977774764752896""","""6744836424073216""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-01-01 01:24:32.759000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,infrequently,7.1846598,124.5322243
"""4978175140429824""","""5661823514705920""","""4669132333121536""","""4912372823097344""","""5897368358617088""",2019-02-25 06:58:19.108000+00:00,"""6567017563815936""",su-ph-tl_tl-ph_water-&-sanitation-1,frequently,7.7700719,122.5808106
"""4978674442960896""","""6048840421474304""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-01-15 03:36:22.930000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,frequently,7.4483874,125.8130648
"""4979009681096704""","""5827323418902528""","""4669132333121536""","""4524129086603264""","""5897368358617088""",2019-02-19 00:34:21.800000+00:00,"""4598404573298688""",su_tl-ph_water-&-sanitation-1,frequently,6.9167016,122.0924338
"""4979017960652800""","""5471561714761728""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-02-24 20:39:22.356000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,frequently,,
"""4979322559397888""","""6330458056949760""","""4669132333121536""","""6327412847542272""","""5897368358617088""",2019-01-25 11:12:18.450000+00:00,"""5136112668377088""",mg_tl-ph_water-&-sanitation-1,very_frequently,7.1073149,125.4840984
"""4979453052583936""","""6280506133970944""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-01-27 17:01:25.053000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,frequently,7.1444506,125.649489
"""4979644619030528""","""6539754889805824""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-01-01 01:43:28.822000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,frequently,7.0915297,125.5844864
"""4979719993819136""","""6109717236547584""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-03-24 22:53:21.568000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,frequently,7.2879266,125.6772953
"""4979970772303872""","""5886424400265216""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-02-25 00:48:25.055000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,very_frequently,6.4978005,124.8745219
"""4980268601442304""","""4896747316838400""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-02-24 16:59:18.829000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,frequently,7.2021635,125.6439675
"""4980404564000768""","""5991740274114560""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-02-25 10:38:20.048000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,frequently,,
"""4980540936552448""","""6580388174495744""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-03-24 20:47:20.256000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,frequently,7.0284499,125.4844178
"""4980555802214400""","""5965841562599424""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-02-11 23:53:19.437000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,infrequently,7.0659082,125.5674856
"""4981220027924480""","""4992717658521600""","""4669132333121536""","""4524129086603264""","""5897368358617088""",2019-03-19 13:38:22.982000+00:00,"""4598404573298688""",su_tl-ph_water-&-sanitation-1,frequently,6.948462,122.1117669
"""4981238853009408""","""5557043161202688""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-01-27 22:48:22.245000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,frequently,7.0534958,125.5105486
"""4981439491735552""","""5910074272776192""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-02-11 16:09:22.813000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,very_frequently,7.0986817,125.5781833
"""4981714193481728""","""5931088016834560""","""4669132333121536""","""4912372823097344""","""5897368358617088""",2019-02-25 06:46:19.744000+00:00,"""6567017563815936""",su-ph-tl_tl-ph_water-&-sanitation-1,very_frequently,6.6806381,122.068217
"""4982110261608448""","""6094736169369600""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-01-28 02:32:22.989000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,frequently,7.0813567,125.5417362
"""4982218595237888""","""5661688240013312""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-03-11 18:41:22.351000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,frequently,7.0860217,125.6265808
"""4982354403655680""","""5683180713541632""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-01-28 00:09:23.544000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,frequently,7.0845108,125.5804317
"""4982389036023808""","""6551228492283904""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-01-01 04:28:19.765000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,frequently,7.0827883,125.6253453
"""4982522091929600""","""6356700938371072""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-02-12 00:06:19.523000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,very_frequently,7.0933867,125.6285157
"""4983734132539392""","""6233819503919104""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-01-14 23:44:19.690000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,frequently,7.074902,125.5945206
"""4984083412156416""","""5778633270493184""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-03-24 22:56:21.822000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,frequently,6.046968,125.1348515
"""4984090949320704""","""6064490845044736""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-03-12 17:32:26.295000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,frequently,,
"""4984137803890688""","""6597028302815232""","""4669132333121536""","""4912372823097344""","""5897368358617088""",2019-03-25 00:20:25.215000+00:00,"""6567017563815936""",su-ph-tl_tl-ph_water-&-sanitation-1,infrequently,6.9236615,122.0435911
"""4984239294513152""","""6572744223227904""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-01-01 01:40:28.479000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,frequently,7.0829074,125.6254819
"""4984510485626880""","""6606046070046720""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-02-25 02:00:28.042000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,frequently,5.9593848,125.0913043
"""4984761044959232""","""6706489332858880""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-02-24 22:31:25.984000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,frequently,6.89002,126.006905
"""4984903398588416""","""6213396286406656""","""4669132333121536""","""4524129086603264""","""5897368358617088""",2019-03-19 13:02:20.719000+00:00,"""4598404573298688""",su_tl-ph_water-&-sanitation-1,frequently,6.9096308,122.1089665
"""4984922898956288""","""4901319447937024""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-01-15 02:07:26.683000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,very_frequently,7.1256967,125.659785
"""4985052783968256""","""6586623661703168""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-01-28 00:21:23.123000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,frequently,7.0477673,125.5962284
"""4985605089918976""","""4567958615490560""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-01-28 10:43:18.314000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,very_frequently,6.3665311,124.7527149
"""4985701928009728""","""5981156409344000""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-01-28 02:38:19.251000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,frequently,7.0843864,125.488782
"""4986055398785024""","""5144510981996544""","""4669132333121536""","""4912372823097344""","""5897368358617088""",2019-02-25 10:39:21.985000+00:00,"""6567017563815936""",su-ph-tl_tl-ph_water-&-sanitation-1,very_frequently,5.9482855,120.9428439
"""4986092987088896""","""6237107238469632""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-03-24 23:50:21.204000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,frequently,7.2918376,125.6741533
"""4986281382641664""","""5667113224110080""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-03-11 23:47:22.400000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,frequently,7.108906,125.6135259
"""4986387209125888""","""4790934710517760""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-03-24 19:44:20.720000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,very_infrequently,8.2589892,126.0430102
"""4986751207604224""","""4577055808159744""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-03-24 16:08:22.931000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,very_infrequently,7.0575797,125.5933106
"""4986900374880256""","""5711421981589504""","""4669132333121536""","""4945879037378560""","""5897368358617088""",2019-02-11 22:41:22.069000+00:00,"""6491054415020032""",ii_tl-ph_water-&-sanitation-1,very_frequently,10.7157805,122.5623647
"""4986965990572032""","""6506751153143808""","""4669132333121536""","""4524129086603264""","""5897368358617088""",2019-01-21 17:26:18.126000+00:00,"""4598404573298688""",su_tl-ph_water-&-sanitation-1,frequently,6.5238519,122.1365285
"""4987173460770816""","""6111650894577664""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-03-12 00:11:23.089000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,very_frequently,7.0637413,125.610177
"""4987390403805184""","""6167190455713792""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-02-11 21:40:20.286000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,infrequently,7.1730388,125.6012211
"""4987721636380672""","""5841993219440640""","""4669132333121536""","""6327412847542272""","""5897368358617088""",2019-01-25 00:52:19.550000+00:00,"""5136112668377088""",mg_tl-ph_water-&-sanitation-1,frequently,7.11756,125.6003989
"""4987980428083200""","""5710880366919680""","""4669132333121536""","""4945879037378560""","""5897368358617088""",2019-03-11 17:11:25.564000+00:00,"""6491054415020032""",ii_tl-ph_water-&-sanitation-1,very_frequently,10.8315986,122.6101992
"""4987994912063488""","""6138206070243328""","""4669132333121536""","""4912372823097344""","""5897368358617088""",2019-02-24 22:38:19.840000+00:00,"""6567017563815936""",su-ph-tl_tl-ph_water-&-sanitation-1,frequently,6.9612536,121.9479359
"""4988015057305600""","""5645401474465792""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-01-15 00:51:20.316000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,very_frequently,7.0711011,125.6209011
"""4988207169011712""","""6624513250820096""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-01-27 19:44:22.240000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,frequently,7.0601226,125.9554132
"""4989151831130112""","""6403734382837760""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-01-15 12:51:22.222000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,frequently,7.0719735,125.5266913
"""4989522888622080""","""6237107238469632""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-02-11 21:54:18.685000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,very_frequently,7.2918569,125.6741848
"""4989769882796032""","""6183086318419968""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-02-11 16:12:19.537000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,very_frequently,7.0985283,125.5781211
"""4989838002487296""","""5450188864880640""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-01-15 00:01:21.852000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,frequently,7.0585244,125.6111378
"""4989911306338304""","""5440804162109440""","""4669132333121536""","""4912372823097344""","""5897368358617088""",2019-02-25 02:57:22.550000+00:00,"""6567017563815936""",su-ph-tl_tl-ph_water-&-sanitation-1,infrequently,6.9122344,122.0494916
"""4990053568741376""","""6220380471558144""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-01-27 22:41:20.335000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,frequently,6.7641986,125.3531862
"""4990945830371328""","""6006859636932608""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-03-25 00:44:25.011000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,frequently,7.0396918,125.5048901
"""4991472450404352""","""4637439446482944""","""4669132333121536""","""4912372823097344""","""5897368358617088""",2019-03-25 06:50:20.933000+00:00,"""6567017563815936""",su-ph-tl_tl-ph_water-&-sanitation-1,frequently,6.9378468,122.0814188
"""4992130361589760""","""5644850969968640""","""4669132333121536""","""4912372823097344""","""5897368358617088""",2019-02-24 16:23:31.113000+00:00,"""6567017563815936""",su-ph-tl_tl-ph_water-&-sanitation-1,frequently,8.6463449,123.4210077
"""4992296799961088""","""6509008145874944""","""4669132333121536""","""4945879037378560""","""5897368358617088""",2019-02-12 11:13:19.358000+00:00,"""6491054415020032""",ii_tl-ph_water-&-sanitation-1,infrequently,10.689616,122.5795378
"""4992575373049856""","""5667839727894528""","""4669132333121536""","""4945879037378560""","""5897368358617088""",2019-01-15 10:17:18.502000+00:00,"""6491054415020032""",ii_tl-ph_water-&-sanitation-1,very_frequently,10.7250919,122.5544644
"""4992876352110592""","""4732320365936640""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-02-12 07:25:21.230000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,very_frequently,7.098751,125.6275859
"""4993066924507136""","""6435018509385728""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-01-28 00:14:26.225000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,very_frequently,7.0923973,125.6190575
"""4993658073907200""","""4520361714515968""","""4669132333121536""","""6327412847542272""","""5897368358617088""",2019-01-24 23:04:18.620000+00:00,"""5136112668377088""",mg_tl-ph_water-&-sanitation-1,frequently,7.0601341,125.5986619
"""4993673873850368""","""5711497059631104""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-02-11 18:28:20.496000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,frequently,7.078848,125.6085769
"""4993905738121216""","""5635399214956544""","""4669132333121536""","""4945879037378560""","""5897368358617088""",2019-03-13 01:05:21.101000+00:00,"""6491054415020032""",ii_tl-ph_water-&-sanitation-1,infrequently,10.6944387,122.5339274
"""4994401505902592""","""6166621928292352""","""4669132333121536""","""6327412847542272""","""5897368358617088""",2019-01-24 21:25:19.993000+00:00,"""5136112668377088""",mg_tl-ph_water-&-sanitation-1,very_frequently,7.1619244,125.6186043
"""4994498021031936""","""5742368802209792""","""4669132333121536""","""4912372823097344""","""5897368358617088""",2019-01-28 08:05:21.217000+00:00,"""6567017563815936""",su-ph-tl_tl-ph_water-&-sanitation-1,frequently,6.9377927,122.0389437
"""4994783388893184""","""5244804524933120""","""4669132333121536""","""4945879037378560""","""5897368358617088""",2019-01-14 18:10:21.095000+00:00,"""6491054415020032""",ii_tl-ph_water-&-sanitation-1,very_frequently,10.6939177,122.5496983
"""4994909415145472""","""5981156409344000""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-02-11 21:34:26.341000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,infrequently,7.0843869,125.4889788
"""4994987387256832""","""6160218348060672""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-02-24 20:39:20.802000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,frequently,,
"""4995029741338624""","""5886030269906944""","""4669132333121536""","""4524129086603264""","""5897368358617088""",2019-02-19 15:08:23.140000+00:00,"""4598404573298688""",su_tl-ph_water-&-sanitation-1,very_frequently,6.9035924,122.0822102
"""4995070660968448""","""5806450997723136""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-01-28 00:31:20.240000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,frequently,,
"""4995437746454528""","""5930643768737792""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-01-28 03:30:20.459000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,frequently,7.0607521,125.5951621
"""4995657564684288""","""6544738301771776""","""4669132333121536""","""4945879037378560""","""5897368358617088""",2019-03-12 23:11:25.151000+00:00,"""6491054415020032""",ii_tl-ph_water-&-sanitation-1,very_frequently,,
"""4995719841710080""","""5958491589050368""","""4669132333121536""","""4945879037378560""","""5897368358617088""",2019-03-12 02:14:19.747000+00:00,"""6491054415020032""",ii_tl-ph_water-&-sanitation-1,very_frequently,10.9546222,122.537251
"""4996225436745728""","""5934894553235456""","""4669132333121536""","""4912372823097344""","""5897368358617088""",2019-01-27 21:53:18.499000+00:00,"""6567017563815936""",su-ph-tl_tl-ph_water-&-sanitation-1,frequently,7.9021373,123.7714327
"""4996643864707072""","""6661023383683072""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-01-15 08:27:18.792000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,very_frequently,7.0635094,125.5225311
"""4997266580439040""","""6451928697405440""","""4669132333121536""","""4945879037378560""","""5897368358617088""",2019-02-12 01:22:24.886000+00:00,"""6491054415020032""",ii_tl-ph_water-&-sanitation-1,very_infrequently,10.7092701,122.5742617
"""4997396255735808""","""5689107122487296""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-01-01 01:19:33.244000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,frequently,7.0853712,125.5818849
"""4997968023257088""","""6624652124225536""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-01-01 01:24:36.754000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,frequently,8.2455107,126.2805382
"""4998368457654272""","""6667640955207680""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-01-28 02:29:19.668000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,very_frequently,7.09854,125.5780617
"""4998492877488128""","""6539754889805824""","""4669132333121536""","""6327412847542272""","""5897368358617088""",2019-01-24 22:30:24.627000+00:00,"""5136112668377088""",mg_tl-ph_water-&-sanitation-1,frequently,7.0914959,125.5844042
"""4998547540803584""","""4543111499874304""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-03-12 00:38:24.693000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,frequently,7.1156119,125.5977619
"""4998584816631808""","""6533559877632000""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-01-27 16:53:24.997000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,very_frequently,7.0222197,125.4972222
"""4998994201673728""","""6125118772215808""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-01-14 17:09:23.697000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,frequently,7.1438813,125.6508622
"""4999054444462080""","""5885920047792128""","""4669132333121536""","""4912372823097344""","""5897368358617088""",2019-01-28 02:46:18.371000+00:00,"""6567017563815936""",su-ph-tl_tl-ph_water-&-sanitation-1,frequently,8.4641444,123.352571
"""4999120462807040""","""5288466218745856""","""4669132333121536""","""4524129086603264""","""5897368358617088""",2019-02-18 22:06:23.442000+00:00,"""4598404573298688""",su_tl-ph_water-&-sanitation-1,very_frequently,6.9162304,122.0669754
"""4999324998041600""","""6229833522610176""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-01-15 10:53:21.332000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,frequently,7.0901177,125.6065556
"""4999350734290944""","""6570404850171904""","""4669132333121536""","""4912372823097344""","""5897368358617088""",2019-01-01 01:43:35.372000+00:00,"""6567017563815936""",su-ph-tl_tl-ph_water-&-sanitation-1,frequently,6.9067648,122.0768203
"""4999409190305792""","""6147737315704832""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-02-25 07:55:21.830000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,frequently,6.5922007,124.6089227
"""4999518099603456""","""5827373217873920""","""4669132333121536""","""6327412847542272""","""5897368358617088""",2019-01-25 01:02:19.674000+00:00,"""5136112668377088""",mg_tl-ph_water-&-sanitation-1,frequently,7.091213,125.6228463
"""4999757447561216""","""4716703583830016""","""4669132333121536""","""4879806200020992""","""5897368358617088""",2019-01-12 11:11:20.261000+00:00,"""4872573298933760""",ls_tl-ph_water-&-sanitation-1,infrequently,8.2294906,124.2399416
"""4999792255041536""","""6535065645350912""","""4669132333121536""","""5801511516897280""","""5897368358617088""",2019-03-25 05:47:24.816000+00:00,"""6046392499830784""",mg-ph-tl_tl-ph_water-&-sanitation-1,infrequently,6.1634712,125.1566324
"""4999820211126272""","""5895614896275456""","""4669132333121536""","""6327412847542272""","""5897368358617088""",2019-01-24 16:16:23.687000+00:00,"""5136112668377088""",mg_tl-ph_water-&-sanitation-1,frequently,7.1565406,125.6539427
"""5000218321879040""","""5950194581504000""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-02-24 22:09:24.328000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,frequently,7.0906029,125.6353861
"""5000515949690880""","""5720183891034112""","""4669132333121536""","""4912372823097344""","""5897368358617088""",2019-02-24 21:25:26.334000+00:00,"""6567017563815936""",su-ph-tl_tl-ph_water-&-sanitation-1,frequently,6.9202743,122.1522935
"""5000678629965824""","""6048840421474304""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-02-11 23:16:24.802000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,frequently,7.4500402,125.8155572
"""5000836100915200""","""6693178369376256""","""4669132333121536""","""6474858068180992""","""5897368358617088""",2019-02-11 22:47:21.101000+00:00,"""4891860495499264""",dv_tl-ph_water-&-sanitation-1,very_frequently,7.0468185,125.5568498
"""5001092892983296""","""5679681703510016""","""4669132333121536""","""4945879037378560""","""5897368358617088""",2019-02-12 05:53:22.846000+00:00,"""6491054415020032""",ii_tl-ph_water-&-sanitation-1,infrequently,11.1568597,123.0800628
"""5001228981370880""","""6665246351556608""","""4669132333121536""","""5278298399571968""","""5897368358617088""",2019-02-24 18:25:20.659000+00:00,"""5724247873814528""",southern-ph-tl_water-&-sanitation-1,frequently,7.1193267,125.6418926
